sale_date,class_id,sale_quantity
201503,914348,475
201504,914348,539
201505,914348,557
201506,914348,539
201507,914348,539
201508,914348,623
201509,914348,532
201510,914348,707
201511,914348,605
201512,914348,529
201601,914348,697
201602,914348,437
201603,914348,624
201604,914348,763
201605,914348,502
201606,914348,698
201607,914348,754
201608,914348,772
201609,914348,754
201610,914348,680
201611,914348,1024
201612,914348,623
201701,914348,317
201702,914348,642
201703,914348,893
201704,914348,493
201705,914348,474
201706,914348,586
201707,914348,659
201708,914348,511
201709,914348,650
201710,914348,483
201203,923841,53
201204,923841,44
201205,923841,88
201206,923841,115
201207,923841,88
201208,923841,290
201209,923841,598
201210,923841,792
201211,923841,633
201212,923841,502
201301,923841,1048
201302,923841,520
201303,923841,502
201304,923841,678
201305,923841,880
201306,923841,740
201307,923841,784
201308,923841,827
201309,923841,687
201310,923841,713
201311,923841,703
201312,923841,572
201401,923841,1083
201402,923841,493
201403,923841,652
201404,923841,643
201405,923841,484
201406,923841,415
201407,923841,713
201408,923841,765
201409,923841,1126
201410,923841,1056
201411,923841,791
201412,923841,925
201501,923841,1769
201502,923841,1180
201503,923841,678
201504,923841,792
201505,923841,810
201506,923841,643
201507,923841,528
201508,923841,590
201509,923841,713
201510,923841,624
201511,923841,528
201512,923841,485
201601,923841,423
201602,923841,202
201603,923841,325
201604,923841,352
201605,923841,431
201606,923841,307
201607,923841,343
201608,923841,325
201609,923841,422
201610,923841,395
201611,923841,396
201612,923841,642
201701,923841,264
201702,923841,352
201703,923841,493
201704,923841,431
201705,923841,554
201706,923841,414
201707,923841,510
201708,923841,572
201709,923841,713
201710,923841,642
201501,924154,36
201502,924154,619
201503,924154,673
201504,924154,901
201505,924154,1038
201506,924154,828
201507,924154,837
201508,924154,783
201509,924154,983
201510,924154,1192
201511,924154,1156
201512,924154,1120
201601,924154,1893
201602,924154,1001
201603,924154,1074
201604,924154,1046
201605,924154,992
201606,924154,746
201607,924154,910
201608,924154,992
201609,924154,1202
201610,924154,1302
201611,924154,1274
201612,924154,2502
201701,924154,965
201702,924154,537
201703,924154,774
201704,924154,537
201705,924154,819
201706,924154,1284
201707,924154,864
201708,924154,919
201709,924154,1010
201710,924154,1192
201610,948936,54
201611,948936,61
201612,948936,238
201701,948936,231
201702,948936,129
201703,948936,88
201704,948936,143
201705,948936,68
201706,948936,102
201707,948936,75
201708,948936,27
201709,948936,41
201710,948936,75
201607,950264,19
201608,950264,159
201609,950264,451
201610,950264,893
201611,950264,779
201612,950264,1268
201701,950264,903
201702,950264,622
201703,950264,714
201704,950264,799
201705,950264,892
201706,950264,856
201707,950264,1025
201708,950264,808
201709,950264,874
201710,950264,1231
201602,953842,9
201603,953842,244
201604,953842,174
201605,953842,914
201606,953842,1697
201607,953842,792
201608,953842,653
201609,953842,1566
201610,953842,1123
201611,953842,1401
201612,953842,2783
201701,953842,983
201702,953842,679
201703,953842,626
201704,953842,530
201705,953842,635
201706,953842,740
201707,953842,861
201708,953842,1175
201709,953842,757
201710,953842,1061
201201,961362,182
201202,961362,51
201203,961362,130
201204,961362,93
201205,961362,119
201206,961362,62
201207,961362,115
201208,961362,99
201209,961362,73
201210,961362,40
201211,961362,68
201212,961362,93
201301,961362,129
201302,961362,63
201303,961362,62
201304,961362,67
201305,961362,58
201306,961362,47
201307,961362,79
201308,961362,62
201309,961362,68
201310,961362,73
201311,961362,93
201312,961362,87
201401,961362,176
201402,961362,46
201403,961362,57
201404,961362,72
201405,961362,47
201406,961362,25
201407,961362,52
201408,961362,25
201409,961362,41
201410,961362,67
201411,961362,47
201412,961362,35
201501,961362,72
201502,961362,36
201503,961362,36
201504,961362,5
201505,961362,20
201506,961362,20
201507,961362,25
201508,961362,30
201509,961362,31
201510,961362,20
201511,961362,10
201512,961362,37
201601,961362,52
201602,961362,67
201603,961362,115
201604,961362,129
201605,961362,73
201606,961362,52
201607,961362,52
201608,961362,41
201609,961362,88
201610,961362,46
201611,961362,114
201612,961362,120
201701,961362,109
201702,961362,52
201703,961362,156
201704,961362,73
201705,961362,119
201706,961362,32
201707,961362,119
201708,961362,115
201709,961362,104
201710,961362,73
201201,961962,16
201202,961962,5
201203,961962,21
201204,961962,11
201205,961962,16
201206,961962,48
201207,961962,37
201208,961962,27
201209,961962,5
201210,961962,11
201211,961962,42
201212,961962,5
201301,961962,21
201302,961962,27
201303,961962,16
201304,961962,42
201305,961962,127
201306,961962,48
201307,961962,101
201308,961962,164
201309,961962,196
201310,961962,207
201311,961962,259
201312,961962,223
201401,961962,450
201402,961962,143
201403,961962,165
201404,961962,133
201405,961962,138
201406,961962,79
201407,961962,122
201408,961962,85
201409,961962,181
201410,961962,127
201411,961962,105
201412,961962,186
201501,961962,340
201502,961962,233
201503,961962,96
201504,961962,122
201505,961962,149
201506,961962,53
201507,961962,85
201508,961962,89
201509,961962,175
201510,961962,111
201511,961962,106
201512,961962,159
201601,961962,138
201602,961962,164
201603,961962,233
201604,961962,276
201605,961962,180
201606,961962,127
201607,961962,159
201608,961962,180
201609,961962,207
201610,961962,186
201611,961962,201
201612,961962,282
201701,961962,126
201702,961962,164
201703,961962,126
201704,961962,149
201705,961962,138
201706,961962,85
201707,961962,117
201708,961962,102
201709,961962,122
201710,961962,80
201410,963845,55
201411,963845,194
201412,963845,139
201501,963845,297
201502,963845,221
201503,963845,249
201504,963845,173
201505,963845,242
201506,963845,249
201507,963845,229
201508,963845,180
201509,963845,125
201510,963845,215
201511,963845,263
201512,963845,346
201601,963845,449
201602,963845,214
201603,963845,269
201604,963845,297
201605,963845,262
201606,963845,242
201607,963845,242
201608,963845,366
201609,963845,435
201610,963845,490
201611,963845,421
201612,963845,918
201701,963845,400
201702,963845,304
201703,963845,194
201704,963845,179
201705,963845,249
201706,963845,152
201707,963845,207
201708,963845,186
201709,963845,242
201710,963845,207
201611,973106,10
201612,973106,68
201701,973106,118
201702,973106,68
201703,973106,79
201704,973106,147
201705,973106,137
201706,973106,79
201707,973106,197
201708,973106,147
201709,973106,235
201710,973106,108
201408,978089,18
201409,978089,158
201410,978089,437
201411,978089,447
201412,978089,439
201501,978089,800
201502,978089,799
201503,978089,429
201504,978089,260
201505,978089,418
201506,978089,372
201507,978089,428
201508,978089,503
201509,978089,753
201510,978089,790
201511,978089,659
201512,978089,1284
201601,978089,651
201602,978089,623
201603,978089,605
201604,978089,604
201605,978089,735
201606,978089,474
201607,978089,530
201608,978089,521
201609,978089,474
201610,978089,503
201611,978089,400
201612,978089,1042
201701,978089,558
201702,978089,494
201703,978089,548
201704,978089,466
201705,978089,512
201706,978089,381
201707,978089,270
201708,978089,419
201709,978089,401
201710,978089,400
